Equipo;Status del sistema;Denominación de la ubicación técnica;Centro de coste;Denominación de objeto técnico;Número-identificación técnica;Fabricante del activo fijo;Número de pieza de fabricante;Fabricante número de serie;Denominación de tipo;Peso bruto;Unidad de peso;Tamaño/Dimensión;Creado el;Valor de adquisición;Moneda;Modificado el;Tp.objeto técnico;Perfil de catálogo;Indicador ABC;Fecha de adquisición;Fe.puesta servicio;Equipo superior
10048047;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-028-CCH-SD-Diferencial_de_presión;;Nuova_Fima;;;S/N;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048048;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-029-CCH-AA-Manómetro;;Nuova_Fima;;;S/N;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048049;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-030-NVP-AA-Manómetro;;Nuova_Fima;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048050;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-031-NVP-AA-Diferencial_de_presión;;Mid-West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048051;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-032-NVP-AA-Manómetro;;Nuova_Fima;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048052;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-033-NVP-AA-Diferencial_de_presión;;Mid-West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048053;MONT PTBO;Area_de_Descarga;1240004;MAN-034-NVP-AD-Manómetro;;Facet;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048054;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-035-NVP-SD-Manómetro;;Mid_West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048055;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-036-NVP-SD-Manómetro;;Mid_West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048056;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-037-NVP-SD-Manómetro;;Nuova_Fima;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048057;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-038-NVP-SD-Manómetro;;Nuova_Fima;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048058;MONT PTBO;Area_de_Descarga;1240004;MAN-039-LQ1-AD-Manómetro;;Noshock;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048059;MONT PTBO;Area_de_Descarga;1240004;MAN-040-LQ1-AD-Manómetro;;Noshock;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048060;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-041-LQ1-SD-Manómetro;;Noshock;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048061;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-042-LQ1-SD-Manómetro;;Noshock;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048062;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-043-LQ1-AA-Manómetro;;Noshock;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048063;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-044-LQ1-AA-Manómetro;;Noshock;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048064;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-045-LQ1-AA-Manómetro;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048065;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-046-LQ1-SD-Manómetro;;Mid_West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048066;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MAN-047-LQ1-SD-Manómetro;;Mid_West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048067;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-048-LQ1-AA-Manómetro;;Mid_West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048068;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-049-LQ1-AA-Manómetro;;Mid_West;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048069;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-050-LQ1-AA-Manómetro;;Nuova_Fima;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048070;MONT PTBO;Area_de_Abastecimiento;1240004;MAN-051-KM24-A-Manómetro;;Nuova_Fima;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048071;MONT PTBO;Area_de_Descarga;1240004;MAN-052-KM24-A-Diferencial_de_presión;;Facet;;686836;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048072;MONT PTBO;Area_de_Abastecimiento;1240004;MANP-001-LQ2-AA-Manómetro;;NUOVA_FIMA;;MFP-8772;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048073;MONT PTBO;Sistema_Contra_Incendios;1240004;MC-001-LQ1-SC-Motor_de_Combustiòn_Intern;;CATERPILLA;;90N77540;3208;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048074;MONT PTBO;Sistema_Contra_Incendios;1240004;MC-003-CCH-SC-Motor_de_Combustiòn_Intern;;CATERPILLA;;LJ50418-U907092G;1506/1500;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048075;MONT PTBO;Sistema_Contra_Incendios;1240004;MC-004-LQ2-SC-Motor_de_Combustiòn_Intern;;CATERPILLA;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048076;MONT PTBO;Area_de_Abastecimiento;1240004;MCI-001-LQ2-AA-Bomba_de_Agua;;Ruggerini;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048077;MONT PTBO;Area_de_Abastecimiento;1240004;MCI-002-LQ2-AA-Bomba_de_Agua;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048078;MONT PTBO;Area_de_Abastecimiento;1240004;MCI-003-LQ2-AA-Motor_de_combustión_inter;;YANMMAR;;M44183;L100V6DF1F1AA;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048079;MONT PTBO;Sistema_Contra_Incendios;1240004;ME-001-LQ1-SC-Motor_Eléctrico;;BALDOR;;37F680X56F5;85600022;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048080;MONT PTBO;Area_de_Descarga;1240004;ME-002-LQ1-AD-Motor_Eléctrico;;general_el;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048081;MONT PTBO;Sistema_Contra_Incendios;1240004;ME-003-CCH-SC-Motor_Eléctrico;;BALDOR;;36J482W38561;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048082;MONT PTBO;Area_de_Abastecimiento;1240004;ME-004-LQ1-AA-Motor_Eléctrico;;ELECTRICA_;;L937659;AG23;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048083;MONT PTBO;Area_de_Abastecimiento;1240004;ME-005-LQ1-AA-Motor_Eléctrico;;ELECTRICAL;;L937660;AG23;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048084;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-006-LQ1-SD-Motor_Eléctrico;;ELECTRICAL;;L937661;AG23;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048085;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-007-LQ1-SD-Motor_Eléctrico;;Electrical;;L937662;AG23;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048086;MONT PTBO;Area_de_Descarga;1240004;ME-008-NVP-AD-Motor_Eléctrico;;Reliance_E;;01UBZ6590701G-1RZ;254T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048087;MONT PTBO;Area_de_Abastecimiento;1240004;ME-009-NVP-AA-Motor_Eléctrico;;Reliance_E;;01UBZ6590601G-1SZ;L215T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048088;MONT PTBO;Area_de_Abastecimiento;1240004;ME-010-NVP-AA-Motor_Eléctrico;;Reliance_E;;01UBZ6590601G-2SZ;L215T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048089;MONT PTBO;Area_de_Abastecimiento;1240004;ME-011-NVP-AA-Motor_Eléctrico;;Reliance_E;;01UBZ6590601G-3SZ;L215T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048090;MONT PTBO;Area_de_Abastecimiento;1240004;ME-012-NVP-AA-Motor_Eléctrico;;Reliance_E;;01UBZ6590601G-4SZ;L215T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048091;MONT PTBO;Area_de_Abastecimiento;1240004;ME-014-NVP-AA-Motor_Eléctrico;;SIEMENS;;1LA7111-4YA80;112M;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048092;MONT PTBO;Area_de_Descarga;1240004;ME-015-KM24-A-Motor_Eléctrico;;SIEMENS;;1LA7-114-4YA80;112M;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048093;MONT PTBO;Area_de_Abastecimiento;1240004;ME-016-MMQ-AA-Motor_Eléctrico;;SIEMENS;;E94T001451;1LA3182-4YK60;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048094;MONT PTBO;Area_de_Abastecimiento;1240004;ME-017-MMQ-AA-Motor_Eléctrico;;SIEMENS;;M93T001469;1LA3182-4YK60;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048095;MONT PTBO;Area_de_Abastecimiento;1240004;ME-018-PPL-AA-Motor_Eléctrico;;TECO;;CG3633110010;31045D125E;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048096;MONT PTBO;Area_de_Abastecimiento;1240004;ME-019-PPL-AA-Motor_Eléctrico;;TECO;;BG362308000;3104SD12SE;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048097;MONT PTBO;Area_de_Abastecimiento;1240004;ME-020-PPL-AA-Motor_Eléctrico;;TECO;;BGH15B036053;3A215C6002-M;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048098;MONT PTBO;Area_de_Abastecimiento;1240004;ME-021-PPL-AA-Motor_Eléctrico;;TECO;;BGH15B036059;3A215C6002-M;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048099;MONT PTBO;Area_de_Descarga;1240004;ME-022-PPL-AD-Motor_Eléctrico;;TECO;;NF415A046007;3U045D222E;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048100;MONT PTBO;Area_de_Descarga;1240004;ME-023-LQ1-AD-Motor_Eléctrico;;TECO-WESTI;;HM7185300001;E0604;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048101;MONT PTBO;Area_de_Descarga;1240004;ME-024-LQ1-AD-Motor_Eléctrico;;TECO-WESTI;;HM7185300003;E0604;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048102;MONT PTBO;Area_de_Descarga;1240004;ME-026-MMQ-AD-Motor_Eléctrico;;WEG;;;90L0594;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048103;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-027-NVP-SD-Motor_Eléctrico;;WEG;;0997-AM28010;NBR7094;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048104;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-030-PPL-SD-Motor_Eléctrico;;WEG;;AZ90350-_2001;NBR7094;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048105;MONT PTBO;Area_de_Abastecimiento;1240004;ME-031-PPL-AA-Motor_Eléctrico;;WEG;;BD31720-__2002;NBR7094;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048106;MONT PTBO;Area_de_Abastecimiento;1240004;ME-032-PPL-AA-Motor_Eléctrico;;WEG;;BD31730;NBR7094;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048107;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-033-PPL-SD-Motor_Eléctrico;;WEG;;BE25038-__2002;NBR7094;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048108;MONT PTBO;Area_de_Descarga;1240004;ME-036-CCH-AD-Motor_Eléctrico;;TECO-WESTI;;LM71B5080011;E0604;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048109;MONT PTBO;Area_de_Descarga;1240004;ME-037-CCH-AD-Motor_Eléctrico;;TECO-WESTI;;LM71B5360022;E0604;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048110;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-038-CCH-SD-Motor_Eléctrico;;SIEMENS;;MMH21C618004;RGZZE50;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048111;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-039-CCH-SD-Motor_Eléctrico;;SIEMENS;;MMH21C618003;RGZZE50;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048112;MONT PTBO;Area_de_Abastecimiento;1240004;ME-040-CCH-AA-Motor_Eléctrico;;SIEMENS;;E00T_0756-TE1;RGZZE50;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048113;MONT PTBO;Area_de_Abastecimiento;1240004;ME-041-CCH-AA-Motor_Eléctrico;;general_el;;E00T_0756-TE5;RGZZE50;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048114;MONT PTBO;Area_de_Abastecimiento;1240004;ME-042-CCH-AA-Motor_Eléctrico;;TECO_WESTI;;JMH218646003;AEHE;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048115;MONT PTBO;Area_de_Abastecimiento;1240004;ME-043-PPL-AA-Motor_Eléctrico;;BALDOR;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048116;MONT PTBO;Sistema_Contra_Incendios;1240004;ME-044-LQ2-SC-Motor_Eléctrico;;BALDOR;;36K286-010561;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048117;MONT PTBO;Area_de_Descarga;1240004;ME-045-LQ2-AD-Motor_Eléctrico;;BALDOR;;Z0508300457;M7056T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048118;MONT PTBO;Area_de_Descarga;1240004;ME-046-LQ2-AD-Motor_Eléctrico;;BALDOR;;Z0508300462;M7056T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048119;MONT PTBO;Area_de_Descarga;1240004;ME-047-LQ2-AD-Motor_Eléctrico;;BALDOR;;Z0508300472;M7056T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048120;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-048-LQ2-SD-Motor_Eléctrico;;BALDOR;;Z0509190270;M7054T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048121;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;ME-049-LQ2-SD-Motor_Eléctrico;;BALDOR;;Z0509220338;M7054T;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048122;MONT PTBO;Area_de_Abastecimiento;1240004;MMG-001-LQ2-AA-Medidor_de_Gases;;BW_Technol;;MA214-002928;Gas_Alert_Max_XT_II;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048123;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MS-001-LQ1-SD-Monitor_de_Sobrellenado;;SCULLY;;;ST-35-ELK;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048124;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MS-003-CCH-SD-Monitor_de_Sobrellenado;;SCULLY;;;ST-35-ELK;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048125;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;MS-004-LQ2-SD-Monitor_de_Sobrellenado;;SCULLY;;;ST-35-ELK;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048126;MONT PTBO;Area_de_Abastecimiento;1240004;PAM-001-LQ2-AA-Pinza amperimétrica;;KYORITSU;;1223570;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048127;MONT PTBO;Area_de_Abastecimiento;1240004;PE-001-LQ1-AA-Parada_de_Emergencia;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048128;MONT PTBO;Area_de_Abastecimiento;1240004;PE-002-CCH-AA-Parada_de_Emergencia;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048129;MONT PTBO;Area_de_Abastecimiento;1240004;PE-003-PPL-AA-Parada_de_Emergencia;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048130;MONT PTBO;Area_de_Descarga;1240004;PE-004-NVP-AD-Parada_de_Emergencia;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048131;MONT PTBO;Area_de_Abastecimiento;1240004;PE-005-KM24-A-Parada_de_Emergencia;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048132;MONT PTBO;Area_de_Descarga;1240004;PE-006-LQ2-AD-Parada_de_Emergencia;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048133;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;PIST__WIGGINS-LQ1-SD-Pistolas wiggins;;WIGGINS;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048134;MONT PTBO;Area_de_Abastecimiento;1240004;PV-001-LQ2-AA-Patrón_Volumetrico;;METROIL;;102;HL-500;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048135;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-001-PPL-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048136;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-002-PPL-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048137;MONT PTBO;Area_de_Descarga;1240004;PZ-003-PPL-AD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048138;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-004-CCH-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048139;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-005-CCH-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048140;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;PZ-006-CCH-SD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048141;MONT PTBO;Area_de_Descarga;1240004;PZ-007-CCH-AD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048142;MONT PTBO;Area_de_Descarga;1240004;PZ-008-CCH-AD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048143;MONT PTBO;Sistema_Contra_Incendios;1240004;PZ-009-CCH-SC-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048144;MONT PTBO;Sistema_Contra_Incendios;1240004;PZ-010-LQ1-SC-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048145;MONT PTBO;Sistema_Contra_Incendios;1240004;PZ-011-LQ1-SC-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048146;MONT PTBO;Area_de_Descarga;1240004;PZ-012-LQ1-AD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048147;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-013-LQ1-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048148;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;PZ-014-LQ1-SD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048149;MONT PTBO;Sistema_Contra_Incendios;1240004;PZ-019-LQ2-SC-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048150;MONT PTBO;Sistema_Contra_Incendios;1240004;PZ-020-LQ2-SC-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048151;MONT PTBO;Area_de_Descarga;1240004;PZ-021-LQ2-AD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048152;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-022-LQ2-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048153;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;PZ-023-LQ2-SD-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048154;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-024-LQ2-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048155;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-037-LQ2-AA-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048156;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-038-KM24-A-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048157;MONT PTBO;Area_de_Abastecimiento;1240004;PZ-039-KM24-A-Pozos_a_Tierra;;;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048158;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-001-PPL-SD-Brazo_de_Carga;;EMCO_WHEAT;;N/A_AÑO_1997;E0113-213;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048159;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-002-PPL-SD-Brazo_de_Carga;;EMCO_WHEAT;;41203-__1997;EO113-213;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048160;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-003-NVP-SD-Brazo_de_Carga;;EMCO_WHEAT;;45878-__1998;EO113-213;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048161;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-006-LQ2-SD-Brazo_de_Carga;;EMCO-WHEAT;;N/A_2002;E031381284;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048162;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-007-LQ2-SD-Brazo_de_Carga;;EMCO-WHEAT;;;E031381284;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048163;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-008-CCH-SD-Brazo_de_Carga;;EMCO_WHEAT;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048164;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-009-CCH-SD-Brazo_de_Carga;;EMCO_WHEAT;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048165;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-010-LQ2-SD-Brazo_de_Carga;;EMCO_WHEAT;;1118252-2005;E23131118252;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048166;MONT PTBO;Sistema_de_Despacho_/_Brazo_de_Descarga;1240004;RC-011-LQ2-SD-Brazo_de_Carga;;EMCO_WHEAT;;1118252-2005;E23131118252;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048167;MONT PTBO;Area_de_Abastecimiento;1240004;RMP-001-LQ2-AA-Reglas de Medición;;METROIL;;;;0.000;;;22/06/2017;0.00;;10/10/2025;;;3;;;
10048168;MONT PTBO;Area_de_Abastecimiento;1240004;TELURoMETRO-01-LQ2-AA-Telurómetro;;Extech;;382152;382152;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048169;MONT PTBO;Area_de_Abastecimiento;1240004;TMP-200-LQ2-AA-Termómetro_Digital;;THERMOPROB;;;TP-7;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048170;MONT PTBO;Area_de_Abastecimiento;1240004;TMT-001-LQ1-AA-Termómetro_Digital;;THERMOPROB;;7-7710;TP-7;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048171;MONT PTBO;Area_de_Abastecimiento;1240004;TMT-005-LQ2-AA-Termómetro_Digital;;THERMOPROB;;7-7394;TP-7;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048172;MONT PTBO;Area_de_Abastecimiento;1240004;TMT-201-NVP-AA-Termómetro_Digital;;THERMOPROB;;;TP-8;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048173;MONT PTBO;Area_de_Abastecimiento;1240004;TMT-202-CCH-AA-Termómetro_Digital;;THERMOPROB;;;TP-9;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048174;MONT PTBO;Area_de_Abastecimiento;1240004;TMT-203-KM24-A-Termómetro_Digital;;THERMOPROB;;;TP-10;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048175;MONT PTBO;Trampas_de_grasa;1240004;TS_002-LQ2-TG-Trampa separadora de hidro;;;;;;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048176;MONT PTBO;Trampas_de_grasa;1240004;TS_004-PPL-TG-Trampa separadora de hidro;;PARKSON;;;;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048177;MONT PTBO;Trampas_de_grasa;1240004;TS_005-NVP-TG-Trampa separadora de hidro;;;;;;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048178;MONT PTBO;Area_de_Abastecimiento;1240004;VAPT-001-PPL-AA-Válvula_de_Alivio_de_Pre;;TAYLOR;;A-4286;;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048179;MONT PTBO;Area_de_Abastecimiento;1240004;VAPT-002-PPL-AA-Válvula_de_Alivio_de_Pre;;TAYLOR;;;;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
10048180;MONT PTBO;Area_de_Abastecimiento;1240004;VAPT-003-PPL-AA-Válvula_de_Alivio_de_Pre;;TAYLOR;;874974;;0.000;;;22/06/2017;0.00;;13/10/2025;;;3;;;
